account_id,customer_name,customer_type,branch,account_open_date,risk_score
A01233,Gaurika Jayaraman,Business,Hyderabad,2016-01-18,0.61
A01234,Zayyan Bassi,Individual,Mumbai,2022-08-10,0.97
A01235,Daksh Nanda,Shell,Hyderabad,2025-01-05,0.21
A01236,Sneha Kakar,Individual,Delhi,2025-02-14,0.98
A01237,Nidhi Bhat,Business,Bangalore,2020-04-19,0.5
A01238,Baljiwan Pall,Business,Bangalore,2025-01-21,0.73
A01239,Isaiah Peri,Shell,Chennai,2025-06-08,0.45
A01240,Kamala Bhatia,Shell,Hyderabad,2024-08-10,0.1
A01241,Warda Narayan,Shell,Kolkata,2022-10-13,0.4
A01242,Lopa Rajagopalan,Individual,Delhi,2017-08-19,0.53
A01243,Ekansh Borah,Business,Hyderabad,2022-03-31,0.65
A01244,Darsh Merchant,Business,Bangalore,2024-12-02,0.5
A01245,Guneet Jani,Offshore,Delhi,2019-10-12,0.48
A01246,Daksha Mand,Individual,Bangalore,2017-06-04,0.91
A01247,Saksham Badal,Shell,Kolkata,2015-09-16,0.14
A01248,Jagvi Pau,Business,Hyderabad,2019-05-12,0.09
A01249,Krishna Bhatti,Offshore,Delhi,2016-06-14,0.32
A01250,Samuel Magar,Shell,Chennai,2018-08-11,0.35
A01251,Shivansh De,Shell,Hyderabad,2017-12-27,0.52
A01252,Mitesh Choudhury,Individual,Chennai,2016-04-02,0.12
A01253,Faris Chahal,Individual,Delhi,2022-12-09,0.8
A01254,Lila Balasubramanian,Individual,Chennai,2015-11-12,0.89
A01255,David Sood,Business,Bangalore,2017-02-17,0.42
A01256,Ria Palla,Offshore,Hyderabad,2024-07-01,0.22
A01257,Kashish Pillai,Individual,Bangalore,2016-04-12,0.84
A01258,Lajita Dani,Offshore,Mumbai,2022-01-20,0.3
A01259,Nitara Lad,Individual,Delhi,2016-09-12,0.75
A01260,Veer Sama,Individual,Hyderabad,2017-10-06,0.11
A01261,Nakul Solanki,Shell,Hyderabad,2024-04-19,0.03
A01262,Karan Nanda,Individual,Kolkata,2023-03-04,0.34
A01263,Panini Kuruvilla,Business,Hyderabad,2023-02-14,0.97
A01264,Turvi Mander,Business,Delhi,2023-03-29,0.91
A01265,Triveni Hari,Offshore,Bangalore,2021-06-26,0.84
A01266,Daniel Cheema,Individual,Chennai,2018-08-12,0.75
A01267,Januja Chawla,Offshore,Kolkata,2020-10-17,0.56
A01268,Harita Bora,Business,Kolkata,2019-01-09,0.21
A01269,Hemangini Raj,Offshore,Chennai,2021-10-06,0.96
A01270,Reyansh Vyas,Business,Chennai,2022-12-18,0.05
A01271,Ati Nazareth,Individual,Delhi,2022-05-06,0.11
A01272,Raagini Raju,Shell,Kolkata,2024-06-21,0.93
A01273,Gautami Tak,Shell,Delhi,2022-01-26,0.02
A01274,Qasim Mani,Business,Bangalore,2017-03-01,1.0
A01275,Ekavir Bawa,Business,Chennai,2021-07-14,0.06
A01276,Gavin Karpe,Shell,Chennai,2016-03-14,0.16
A01277,Krisha Bhatia,Individual,Hyderabad,2017-03-24,0.9
A01278,Yochana Kibe,Business,Hyderabad,2016-01-15,0.45
A01279,Shaurya Dyal,Business,Delhi,2024-02-16,0.12
A01280,Yug Pal,Business,Mumbai,2017-05-22,0.4
A01281,Rachita Zachariah,Shell,Bangalore,2019-09-10,0.86
A01282,Leela Loke,Individual,Delhi,2018-10-06,0.59
A01283,Aarini Ganguly,Shell,Delhi,2021-03-31,0.35
A01284,Gopal Ghosh,Shell,Delhi,2023-06-13,0.09
A01285,Oeshi Rastogi,Business,Kolkata,2022-11-29,0.4
A01286,Leela Bail,Individual,Hyderabad,2018-08-24,0.34
A01287,Naveen Acharya,Individual,Hyderabad,2018-09-30,0.92
A01288,Lopa Dhawan,Individual,Delhi,2019-06-26,0.65
A01289,Abeer Gola,Shell,Hyderabad,2018-05-01,0.76
A01290,Azaan Sem,Individual,Hyderabad,2025-03-27,0.14
A01291,Daksha Dugar,Offshore,Chennai,2024-12-04,0.4
A01292,Charita Golla,Offshore,Bangalore,2016-11-17,0.2
A01293,Netra Buch,Individual,Mumbai,2016-05-28,0.05
A01294,Rachit Ganguly,Business,Chennai,2021-01-02,0.98
A01295,Dayamai Barad,Business,Hyderabad,2023-09-06,0.51
A01296,Adya Modi,Shell,Kolkata,2024-04-29,0.92
A01297,Arjun Kurian,Business,Mumbai,2024-08-24,0.46
A01298,Harsh Som,Individual,Kolkata,2021-09-18,0.59
A01299,Harinakshi Chacko,Offshore,Hyderabad,2019-08-23,0.4
A01300,Barkha Dutt,Business,Bangalore,2015-09-04,0.79
A01301,Leela Purohit,Shell,Kolkata,2015-12-20,0.97
A01302,Nitesh Gaba,Shell,Hyderabad,2018-09-10,0.09
A01303,Aahana Singhal,Business,Chennai,2018-05-28,0.74
A01304,Orinder Kannan,Individual,Hyderabad,2016-03-24,0.37
A01305,Chavvi Ratti,Individual,Hyderabad,2024-09-10,0.85
A01306,Unni Kohli,Shell,Delhi,2023-07-03,0.26
A01307,Harish Chadha,Individual,Delhi,2018-04-22,0.82
A01308,Saumya Malhotra,Individual,Mumbai,2024-01-20,0.61
A01309,Kala Tiwari,Shell,Chennai,2020-04-12,0.87
A01310,Yatin Agate,Business,Kolkata,2024-07-27,0.4
A01311,Aryan Pingle,Shell,Hyderabad,2017-04-23,0.79
A01312,Yahvi Tripathi,Business,Delhi,2021-10-11,0.61
A01313,Hamsini Palla,Offshore,Mumbai,2020-07-05,0.6
A01314,Nicholas Sathe,Individual,Hyderabad,2020-07-28,0.42
A01315,Siya Dua,Offshore,Hyderabad,2018-05-03,0.2
A01316,Tara Cherian,Shell,Kolkata,2021-04-05,0.89
A01317,Maanas Chopra,Shell,Kolkata,2023-10-09,0.29
A01318,Charvi Dar,Offshore,Mumbai,2019-08-04,0.01
A01319,Zehaan Bains,Shell,Mumbai,2024-08-23,0.89
A01320,Nidhi Kurian,Business,Hyderabad,2022-05-09,0.9
A01321,Bhavya Nagi,Business,Hyderabad,2018-06-15,0.7
A01322,Orinder Datta,Shell,Chennai,2024-04-06,0.99
A01323,Mohini Kalla,Shell,Chennai,2019-08-21,0.81
A01324,Pushti Baria,Individual,Kolkata,2023-11-04,0.3
A01325,Fariq Sanghvi,Business,Delhi,2019-01-31,0.68
A01326,Priya Krishnamurthy,Individual,Chennai,2025-06-08,0.52
A01327,Priya Tailor,Business,Mumbai,2024-09-10,0.83
A01328,Yamini Sathe,Individual,Hyderabad,2021-05-11,0.05
A01329,Robert Borah,Shell,Chennai,2023-05-25,0.81
A01330,Onveer Nazareth,Individual,Delhi,2017-12-12,0.11
A01331,Chaitanya Desai,Business,Delhi,2024-08-15,0.9
A01332,Deepa Venkataraman,Business,Mumbai,2018-08-10,0.44
A01333,Dhriti Deshpande,Business,Bangalore,2016-01-03,0.06
A01334,Yachana Goda,Business,Mumbai,2025-02-23,0.98
A01335,Atharv Sen,Shell,Kolkata,2016-11-29,0.87
A01336,Ridhi Bhandari,Shell,Delhi,2016-04-26,0.27
A01337,Kabir Vora,Individual,Delhi,2018-03-14,0.21
A01338,Raagini Murty,Individual,Chennai,2022-03-18,0.62
A01339,Abdul Mallick,Business,Mumbai,2022-10-18,0.18
A01340,Avi Sachar,Business,Bangalore,2022-03-25,0.44
A01341,Aarini Sha,Shell,Chennai,2024-12-15,0.95
A01342,Vritti Babu,Shell,Mumbai,2015-11-22,0.48
A01343,Mitesh Ravi,Offshore,Chennai,2017-09-12,0.28
A01344,Naksh Narain,Shell,Hyderabad,2018-01-21,0.92
A01345,Bhavika Pant,Individual,Delhi,2018-11-20,0.65
A01346,Ekbal Dar,Offshore,Chennai,2021-04-23,0.78
A01347,Oliver Naik,Shell,Mumbai,2024-01-13,0.91
A01348,Xalak Sastry,Individual,Kolkata,2018-08-09,0.45
A01349,Banjeet Doshi,Business,Kolkata,2017-03-15,0.63
A01350,Deepa Mangat,Shell,Chennai,2019-11-30,0.24
A01351,Alexander Din,Offshore,Mumbai,2020-10-29,0.43
A01352,Pahal Issac,Business,Delhi,2025-03-29,0.41
A01353,Triya Luthra,Offshore,Chennai,2022-07-11,0.16
A01354,Champak Agate,Offshore,Hyderabad,2022-02-18,0.54
A01355,Zayan Raj,Offshore,Hyderabad,2019-07-08,0.88
A01356,Rohan Sinha,Business,Kolkata,2023-02-08,0.8
A01357,Samesh Biswas,Business,Mumbai,2025-02-13,0.02
A01358,Azad Char,Business,Hyderabad,2025-05-02,0.6
A01359,Mahika Singhal,Offshore,Mumbai,2017-02-12,0.58
A01360,Amruta Oommen,Offshore,Bangalore,2021-10-11,0.28
A01361,Guneet Dugar,Business,Kolkata,2022-02-19,0.45
A01362,Balveer Karan,Individual,Delhi,2023-06-23,0.05
A01363,Tara Mittal,Individual,Bangalore,2021-08-03,0.6
A01364,Advika Chada,Shell,Bangalore,2024-01-20,0.15
A01365,Zayan Bumb,Individual,Chennai,2024-04-15,0.66
A01366,Jagvi Chowdhury,Offshore,Kolkata,2022-08-31,0.13
A01367,Aayush Sem,Shell,Mumbai,2016-10-12,0.45
A01368,Girindra Amble,Individual,Delhi,2022-07-05,0.46
A01369,Tripti Mandal,Individual,Delhi,2020-10-27,0.44
A01370,Chanchal Sastry,Shell,Kolkata,2022-01-23,0.93
A01371,Akshay Gala,Shell,Bangalore,2016-10-28,0.46
A01372,Arunima Taneja,Offshore,Kolkata,2019-06-10,0.12
A01373,Yatan Taneja,Shell,Mumbai,2023-05-24,0.28
A01374,Upadhriti Madan,Shell,Chennai,2017-08-27,0.88
A01375,Veda Virk,Offshore,Kolkata,2020-02-04,0.95
A01376,Noah Saraf,Shell,Bangalore,2021-05-11,0.55
A01377,Hemani Raju,Individual,Delhi,2020-01-04,0.75
A01378,Xavier Master,Business,Kolkata,2020-01-23,0.68
A01379,Udarsh Kala,Business,Delhi,2017-11-15,0.7
A01380,Daniel Toor,Shell,Hyderabad,2017-08-03,0.39
A01381,Siya Prakash,Shell,Delhi,2021-02-06,0.99
A01382,Yuvraj Shroff,Shell,Mumbai,2022-09-22,0.56
A01383,Leena Shah,Shell,Chennai,2020-01-07,0.62
A01384,Bhanumati Borah,Individual,Delhi,2017-05-08,0.04
A01385,Jason Dugar,Individual,Hyderabad,2017-02-21,0.27
A01386,Chasmum Walia,Business,Mumbai,2015-10-26,0.02
A01387,Henry Kala,Individual,Chennai,2016-08-16,0.72
A01388,Kala Rao,Individual,Chennai,2020-06-04,0.14
A01389,Bhavani Rajagopalan,Business,Hyderabad,2018-01-14,0.24
A01390,Amol Mandal,Individual,Bangalore,2017-08-30,0.88
A01391,Indrajit Sharma,Shell,Kolkata,2021-07-17,0.81
A01392,Mason Loke,Shell,Kolkata,2022-08-23,0.6
A01393,Qabil Prabhakar,Business,Delhi,2023-11-23,0.33
A01394,Eiravati Sarma,Business,Bangalore,2022-08-28,0.95
A01395,Anita Pandit,Individual,Mumbai,2024-02-28,0.38
A01396,Warda Srivastava,Individual,Delhi,2019-05-29,0.25
A01397,Jagrati Mani,Offshore,Kolkata,2020-04-06,0.53
A01398,Dalaja Kulkarni,Shell,Kolkata,2016-11-24,0.07
A01399,Krish Krishnan,Business,Delhi,2023-05-30,0.1
A01400,Sai Narula,Individual,Kolkata,2024-10-21,0.92
A01401,Damyanti Oommen,Offshore,Hyderabad,2017-04-05,0.79
A01402,Chanakya Dutt,Shell,Mumbai,2021-12-28,0.63
A01403,Hemang Zacharia,Individual,Kolkata,2019-04-15,0.34
A01404,Yatan Vyas,Shell,Mumbai,2023-07-11,0.73
A01405,Abhimanyu Sarma,Individual,Chennai,2019-11-22,0.61
A01406,Falan Narain,Individual,Chennai,2016-06-27,0.73
A01407,Wishi Padmanabhan,Business,Delhi,2016-10-02,0.74
A01408,Lohit Puri,Business,Bangalore,2021-04-26,0.73
A01409,Raagini Sen,Individual,Delhi,2018-04-17,0.18
A01410,Zayan Gill,Offshore,Hyderabad,2023-03-05,0.02
A01411,Aahana Prabhu,Offshore,Kolkata,2023-09-08,0.55
A01412,Aahana Sabharwal,Shell,Chennai,2024-08-27,0.08
A01413,Tanay Gour,Offshore,Kolkata,2021-12-28,0.72
A01414,Ronith Sur,Offshore,Delhi,2020-07-27,0.64
A01415,Faqid Bava,Business,Kolkata,2023-05-28,0.25
A01416,Amara Sandal,Individual,Hyderabad,2016-06-26,0.27
A01417,Balvan Grewal,Offshore,Chennai,2019-06-05,0.93
A01418,Elijah Bath,Shell,Chennai,2021-11-07,0.79
A01419,Advay Sodhi,Individual,Mumbai,2024-09-25,0.27
A01420,Ansh Narang,Offshore,Hyderabad,2025-01-15,0.42
A01421,Sanya Walla,Individual,Hyderabad,2016-03-13,0.01
A01422,Maanav Johal,Offshore,Bangalore,2020-11-24,0.72
A01423,Udant Varma,Individual,Bangalore,2021-04-13,0.65
A01424,Shivani Manda,Individual,Bangalore,2024-09-16,0.91
A01425,Tanish Gola,Individual,Kolkata,2018-11-05,0.6
A01426,Jairaj Trivedi,Individual,Kolkata,2017-05-11,0.94
A01427,Tanish Taneja,Offshore,Mumbai,2019-02-28,0.94
A01428,Utkarsh Srinivasan,Business,Mumbai,2023-02-01,0.88
A01429,Aashi Bahri,Business,Hyderabad,2019-02-27,0.28
A01430,Neel Varughese,Individual,Kolkata,2025-01-09,0.84
A01431,Advika Saha,Offshore,Hyderabad,2025-07-16,0.86
A01432,Theodore Boase,Individual,Delhi,2024-06-26,0.78
A01433,Om Ramakrishnan,Individual,Mumbai,2025-06-02,0.67
A01434,Pranav Bhattacharyya,Offshore,Mumbai,2025-06-15,0.55
A01435,Ishita Hora,Shell,Chennai,2022-10-02,0.33
A01436,Thomas Ramesh,Business,Chennai,2020-11-24,0.44
A01437,Yadavi Tandon,Offshore,Chennai,2020-01-28,0.13
A01438,Qarin Grover,Individual,Mumbai,2019-09-05,0.24
A01439,Finn Contractor,Offshore,Kolkata,2021-12-23,0.26
A01440,Azaan Thaman,Individual,Bangalore,2021-08-19,0.36
A01441,Rajeshri Barman,Individual,Kolkata,2017-06-18,0.12
A01442,Manbir Arya,Shell,Hyderabad,2017-08-05,0.33
A01443,Hemal Balasubramanian,Individual,Chennai,2020-04-01,0.91
A01444,Neelima Ratta,Offshore,Chennai,2021-12-28,0.86
A01445,Advaith Yadav,Business,Chennai,2017-11-07,0.01
A01446,Pahal Murty,Individual,Mumbai,2017-12-05,0.47
A01447,Zinal Banerjee,Shell,Delhi,2024-10-30,0.64
A01448,Mohini Thaman,Individual,Chennai,2019-04-27,0.69
A01449,Wishi Ray,Individual,Delhi,2018-02-06,0.54
A01450,Quincy Warrior,Business,Delhi,2018-06-27,0.48
A01451,Mahika Dass,Individual,Delhi,2017-03-03,0.42
A01452,Panini Nadkarni,Shell,Mumbai,2024-04-27,0.33
A01453,Gaurika Som,Offshore,Bangalore,2019-03-25,0.01
A01454,Kashish Merchant,Individual,Kolkata,2020-12-21,0.55
A01455,Naksh Kashyap,Individual,Kolkata,2020-09-20,0.19
A01456,Daniel Mutti,Offshore,Delhi,2018-09-24,0.77
A01457,Watika Date,Offshore,Kolkata,2018-12-06,0.02
A01458,Ekiya Savant,Shell,Delhi,2015-12-21,0.31
A01459,Yug Rama,Shell,Mumbai,2015-12-01,0.77
A01460,Rushil Chaudhary,Shell,Hyderabad,2018-08-02,0.26
A01461,Fariq Gara,Offshore,Chennai,2024-03-04,0.96
A01462,Arya Natt,Shell,Kolkata,2024-01-05,0.81
A01463,Hitesh Prashad,Individual,Kolkata,2020-01-27,0.38
A01464,Bakhshi Kunda,Business,Hyderabad,2021-01-05,0.15
A01465,Zayan Varughese,Individual,Hyderabad,2023-10-21,0.89
A01466,Ranveer Desai,Business,Mumbai,2017-05-26,0.72
A01467,Sai Mohan,Offshore,Chennai,2021-01-30,0.21
A01468,Chakradev Kalla,Offshore,Kolkata,2017-05-24,0.61
A01469,Meghana Venkataraman,Individual,Mumbai,2025-04-08,0.98
A01470,Viraj Gole,Offshore,Mumbai,2018-11-23,1.0
A01471,Pushti Nagarajan,Shell,Kolkata,2020-07-10,0.26
A01472,Ayaan Doctor,Shell,Hyderabad,2019-09-07,0.7
A01473,Radha Bhalla,Business,Chennai,2020-09-20,0.94
A01474,Kavya Nagy,Business,Delhi,2016-02-24,0.52
A01475,Upma Bahri,Business,Delhi,2017-05-09,0.63
A01476,Champak Tiwari,Business,Delhi,2018-01-02,0.12
A01477,Ekansh Hayer,Shell,Bangalore,2018-05-21,0.33
A01478,Reyansh Sundaram,Individual,Delhi,2023-12-19,0.98
A01479,Upadhriti Sharma,Business,Mumbai,2021-11-23,0.46
A01480,Sneha Thakur,Business,Bangalore,2016-08-12,0.22
A01481,Yashica Rajan,Individual,Kolkata,2022-04-21,0.77
A01482,Amruta Natarajan,Shell,Chennai,2025-03-03,0.3
A01483,Pranav Bhargava,Business,Delhi,2023-06-22,0.74
A01484,Teerth Ratta,Offshore,Mumbai,2017-03-23,0.8
A01485,Yahvi Sheth,Offshore,Bangalore,2024-07-21,0.71
A01486,Farhan Gade,Shell,Mumbai,2015-09-16,0.54
A01487,Anjali Subramaniam,Offshore,Kolkata,2015-10-19,0.21
A01488,Nidra Kumer,Individual,Hyderabad,2023-04-04,0.28
A01489,Aarnav Dutt,Individual,Hyderabad,2019-06-03,0.67
A01490,Girish Dyal,Individual,Kolkata,2024-05-13,0.51
A01491,Ucchal Gour,Business,Bangalore,2019-05-23,0.99
A01492,Omya Viswanathan,Offshore,Kolkata,2017-04-09,0.23
A01493,Bhavya Chahal,Offshore,Hyderabad,2023-05-24,0.94
A01494,Mahika Srivastava,Offshore,Hyderabad,2025-04-05,0.14
A01495,Zaitra Pathak,Individual,Kolkata,2018-07-08,0.26
A01496,Wakeeta Saini,Individual,Delhi,2024-01-28,0.65
A01497,Vamakshi Jhaveri,Offshore,Bangalore,2021-04-24,0.83
A01498,Bachittar Dhawan,Offshore,Mumbai,2021-06-04,0.96
A01499,Chatura Parsa,Offshore,Kolkata,2019-07-10,0.42
A01500,Vasudha Sarna,Offshore,Chennai,2019-07-05,0.73
A01501,Madhavi Narayanan,Shell,Delhi,2015-10-17,0.49
A01502,Caleb Rama,Offshore,Bangalore,2023-03-21,0.78
A01503,Zehaan Thaman,Shell,Chennai,2024-11-28,0.89
A01504,Prisha Narain,Offshore,Hyderabad,2021-06-01,0.39
A01505,Lajita Samra,Offshore,Bangalore,2025-07-14,0.08
A01506,Wahab Khanna,Business,Delhi,2019-11-03,0.65
A01507,Omkaar Choudhry,Offshore,Hyderabad,2019-12-13,0.25
A01508,Hema Dixit,Offshore,Mumbai,2018-01-18,0.67
A01509,Sanaya Kuruvilla,Business,Hyderabad,2017-08-14,0.26
A01510,Yatan Natarajan,Shell,Bangalore,2023-08-16,0.68
A01511,Balvan Dixit,Offshore,Kolkata,2024-07-12,0.14
A01512,Manbir Jaggi,Shell,Hyderabad,2016-12-16,0.41
A01513,Naksh Raju,Business,Hyderabad,2023-07-31,0.43
A01514,Mitali Gade,Business,Kolkata,2021-12-22,0.52
A01515,Charles Sekhon,Individual,Mumbai,2024-02-18,0.54
A01516,Aachal Biswas,Shell,Chennai,2016-07-02,0.02
A01517,Udarsh Kannan,Shell,Chennai,2022-02-17,0.93
A01518,Chandani Bhatia,Shell,Bangalore,2018-06-18,0.45
A01519,William Baria,Individual,Hyderabad,2023-07-10,0.87
A01520,Bhavani Sekhon,Offshore,Mumbai,2024-05-04,0.71
A01521,Saumya Bal,Business,Delhi,2024-11-15,0.39
A01522,Faqid Thaker,Offshore,Hyderabad,2020-10-20,0.37
A01523,Shaurya Dani,Individual,Mumbai,2024-08-25,0.84
A01524,Daniel Bhargava,Business,Kolkata,2024-07-09,0.3
A01525,Raksha Tripathi,Offshore,Mumbai,2022-07-22,0.89
A01526,Chandran Nadkarni,Business,Delhi,2017-10-05,0.61
A01527,Lila Nayak,Individual,Delhi,2018-03-03,0.66
A01528,Samesh Wagle,Offshore,Mumbai,2023-05-11,0.39
A01529,Dalbir Mistry,Offshore,Bangalore,2022-10-21,0.23
A01530,Anvi Ahluwalia,Business,Kolkata,2018-04-22,0.14
A01531,Bakhshi Swamy,Offshore,Bangalore,2022-06-19,0.82
A01532,Prisha Kalita,Individual,Kolkata,2018-08-18,0.35
A01533,Anirudh Rao,Shell,Kolkata,2020-07-22,0.05
A01534,Janaki Gopal,Offshore,Chennai,2015-11-24,0.01
A01535,Bishakha Bumb,Offshore,Mumbai,2017-04-26,0.02
A01536,Tarak Nayak,Business,Kolkata,2023-09-07,0.89
A01537,Varenya Misra,Offshore,Kolkata,2017-10-17,0.17
A01538,Hamsini Dua,Offshore,Delhi,2017-11-28,0.92
A01539,Yadavi Chakraborty,Shell,Kolkata,2021-01-28,0.59
A01540,Neel Apte,Offshore,Chennai,2018-09-01,0.05
A01541,Matthew Mandal,Individual,Kolkata,2025-04-28,0.44
A01542,Matthew Mandal,Shell,Kolkata,2020-01-28,0.7
A01543,Jagvi Batta,Individual,Chennai,2025-04-10,0.71
A01544,Qadim Sekhon,Business,Chennai,2023-01-25,0.81
A01545,Jeremiah Ganesh,Shell,Hyderabad,2016-03-05,0.21
A01546,Gopal Bhargava,Business,Mumbai,2019-03-25,0.16
A01547,Vedhika Sani,Shell,Kolkata,2023-05-08,0.52
A01548,Qarin Pant,Shell,Bangalore,2019-05-03,0.21
A01549,Orinder Bhasin,Business,Mumbai,2023-10-12,0.49
A01550,Vyanjana Subramanian,Shell,Chennai,2016-12-27,0.05
A01551,Zashil Agate,Offshore,Kolkata,2022-10-31,0.61
A01552,Charles Bhatia,Offshore,Kolkata,2023-02-24,0.22
A01553,Brijesh Aggarwal,Offshore,Delhi,2021-03-05,0.04
A01554,Neha Garde,Business,Kolkata,2016-09-27,0.79
A01555,Nathan Grover,Offshore,Bangalore,2017-04-17,0.31
A01556,Hema Sethi,Individual,Kolkata,2015-10-22,0.2
A01557,Lajita Deo,Individual,Hyderabad,2017-02-16,0.92
A01558,Gavin Mistry,Shell,Kolkata,2017-11-08,0.7
A01559,Aarini Ramakrishnan,Business,Mumbai,2024-12-19,0.24
A01560,Reyansh Chokshi,Offshore,Kolkata,2020-10-25,0.48
A01561,Lakshit Madan,Offshore,Bangalore,2023-03-05,0.59
A01562,Nisha Boase,Shell,Hyderabad,2024-05-16,0.58
A01563,Eshana Bhardwaj,Offshore,Mumbai,2023-10-02,0.14
A01564,Amrita Dyal,Offshore,Mumbai,2021-06-24,0.21
A01565,Ekta Rajan,Individual,Hyderabad,2020-03-19,0.55
A01566,Aarnav Balakrishnan,Shell,Mumbai,2016-10-24,0.06
A01567,Andrew Hayre,Individual,Kolkata,2016-08-20,0.34
A01568,Warhi Dutt,Shell,Chennai,2021-01-05,0.91
A01569,Ojas Sunder,Offshore,Chennai,2021-04-10,0.06
A01570,Krishna Modi,Business,Bangalore,2023-07-03,0.15
A01571,Yachana Shanker,Individual,Hyderabad,2023-08-30,0.84
A01572,Jhalak Aurora,Shell,Bangalore,2025-08-19,0.11
A01573,Quincy Suresh,Offshore,Chennai,2022-10-18,1.0
A01574,Saksham Shroff,Offshore,Mumbai,2016-10-23,0.57
A01575,Chatresh Rana,Individual,Delhi,2018-06-02,0.45
A01576,Hemangini Devi,Business,Delhi,2018-01-10,0.35
A01577,Riya Walla,Offshore,Hyderabad,2017-06-23,0.49
A01578,Rudra Golla,Offshore,Kolkata,2023-12-13,0.71
A01579,Chakradev Shroff,Shell,Chennai,2025-07-16,0.95
A01580,Ojasvi Doctor,Individual,Hyderabad,2024-10-23,0.56
A01581,Lajita Bandi,Shell,Delhi,2021-07-24,0.33
A01582,Yasti Arya,Individual,Kolkata,2024-08-17,0.82
A01583,Jonathan Babu,Individual,Bangalore,2022-07-10,0.11
A01584,Chavvi Shukla,Individual,Delhi,2019-12-24,0.28
A01585,Tripti Munshi,Individual,Delhi,2020-03-07,0.84
A01586,Laban Nanda,Individual,Bangalore,2022-01-08,0.13
A01587,Triya Anne,Shell,Delhi,2016-03-19,0.44
A01588,Yuvraj Sibal,Offshore,Hyderabad,2025-02-09,0.97
A01589,Yashica Nair,Business,Kolkata,2018-11-22,0.02
A01590,Kevin Kara,Business,Bangalore,2019-03-02,0.22
A01591,Mekhala Dasgupta,Business,Kolkata,2017-09-25,0.31
A01592,Geetika Chand,Shell,Chennai,2019-08-15,0.87
A01593,Aadhya Tella,Offshore,Delhi,2017-01-29,0.08
A01594,Ria Chand,Offshore,Chennai,2018-10-25,0.27
A01595,Abhimanyu Baria,Individual,Bangalore,2022-09-27,0.22
A01596,Ishwar Wadhwa,Business,Bangalore,2016-04-30,0.25
A01597,Mohini Sen,Individual,Mumbai,2023-11-02,0.91
A01598,Krisha Chahal,Shell,Delhi,2017-02-21,0.24
A01599,Dayita Bath,Shell,Kolkata,2017-10-20,0.11
A01600,Rayaan Rau,Business,Delhi,2023-02-24,0.32
A01601,Balvan Deep,Offshore,Hyderabad,2021-07-09,0.51
A01602,Wriddhish Andra,Offshore,Hyderabad,2019-05-22,0.09
A01603,Meghana Jain,Individual,Hyderabad,2022-07-11,0.39
A01604,Falak Sangha,Business,Hyderabad,2017-10-18,0.97
A01605,Ayaan Deol,Business,Chennai,2022-07-21,0.47
A01606,Rehaan Borra,Offshore,Bangalore,2021-03-05,0.11
A01607,Chakrika Bhatt,Shell,Bangalore,2016-08-10,0.21
A01608,Januja Master,Business,Kolkata,2023-10-14,0.67
A01609,Falak Nagar,Shell,Bangalore,2019-11-06,0.57
A01610,Manthan Amble,Business,Mumbai,2019-07-25,0.48
A01611,Pallavi Saraf,Offshore,Delhi,2021-03-19,0.53
A01612,Tarak Aggarwal,Offshore,Mumbai,2018-12-12,0.21
A01613,Gauri Shankar,Shell,Hyderabad,2021-03-08,0.26
A01614,Bhavika Sehgal,Individual,Chennai,2019-06-14,0.74
A01615,Prisha Sridhar,Business,Kolkata,2016-12-22,0.01
A01616,Samarth Swamy,Individual,Chennai,2015-12-15,0.05
A01617,Osha Bora,Business,Mumbai,2022-05-14,0.85
A01618,Wahab Ram,Business,Hyderabad,2020-09-23,0.13
A01619,Omkaar Khanna,Business,Hyderabad,2017-12-02,0.08
A01620,Eiravati Keer,Business,Kolkata,2021-10-14,0.45
A01621,Akshay Rattan,Shell,Delhi,2016-05-20,0.82
A01622,Deepa Chakrabarti,Individual,Delhi,2025-02-28,0.26
A01623,Qadim Sachdeva,Offshore,Bangalore,2021-02-11,0.77
A01624,Darsh Gara,Shell,Mumbai,2020-02-12,0.64
A01625,Vrinda Tata,Individual,Kolkata,2019-12-16,0.28
A01626,Tripti Walia,Shell,Chennai,2023-09-04,0.11
A01627,Onveer Gokhale,Business,Chennai,2016-05-13,0.27
A01628,Yashasvi Das,Shell,Delhi,2018-01-16,0.53
A01629,Hredhaan Tak,Individual,Delhi,2019-06-16,0.5
A01630,Rehaan Deol,Individual,Chennai,2023-10-03,0.11
A01631,Saanvi Date,Shell,Kolkata,2023-03-21,0.5
A01632,Nitesh Hayre,Individual,Mumbai,2020-04-20,0.11
A01633,Odika Das,Individual,Mumbai,2019-01-15,0.08
A01634,Abha Mohan,Business,Bangalore,2017-04-07,0.54
A01635,Gaurang Madan,Offshore,Kolkata,2024-10-20,1.0
A01636,Gaurav Sahota,Business,Hyderabad,2024-11-14,0.04
A01637,Girik Bhatia,Business,Delhi,2020-04-05,0.52
A01638,Forum Sankaran,Business,Chennai,2023-09-18,0.03
A01639,Lohit Krishnamurthy,Shell,Delhi,2025-02-10,0.06
A01640,Falguni Kota,Offshore,Mumbai,2017-05-29,0.39
A01641,Udyati Bera,Offshore,Hyderabad,2023-02-26,0.82
A01642,Peter Samra,Offshore,Kolkata,2020-01-14,0.06
A01643,Neelima Prabhu,Offshore,Hyderabad,2015-10-26,0.12
A01644,Bhavika Sule,Offshore,Kolkata,2016-08-26,0.73
